imagen_url;Efecto;id;Serie;MODELO;COLOR;FORMATO;AREA;Grupo Tarifa;EAN13;UM;Pz/Caja;M2/Caja;Cj/Pallet;M2/Pallet;Kg/Caja;Kg/Pallet;Espesor(mm);Desc_Familia_web;Id.Articulo;Tipo de uso;Acabado;Variacion_cromatica;Graficas;PEI;EN_16165:2022_Anexo_C;EN_16165:2022_Anexo_A Pie_Calzado;EN_16165:2022_Anexo_A_Pie_Descalzo;BS7976_(PTV)_WET;declaracion_ambiental_producto;declaracion_prestaciones;grupo;tipo_baldosa;iso_10545_2_dimensiones_aspecto;iso_10545_3_absorcion_agua;iso_10545_4_fuerza_rotura;iso_10545_4_resistencia_flexion;iso_10545_6_abrasion_profunda_mm3;iso_10545_7_abrasion_superficial_pei;iso_10545_8_dilatacion_termica_lineal;iso_10545_9_resistencia_choque_termico;iso_10545_11_resistencia_cuarteo;iso_10545_12_resistencia_helada;iso_10545_13_quimica_cloruro_amonico;iso_10545_13_quimica_hipoclorito_sodico;iso_10545_13_quimica_acido_clorhidrico;iso_10545_13_quimica_acido_citrico;iso_10545_13_quimica_hidroxido_potasico;iso_10545_14_manchas_oxido_verde;iso_10545_14_manchas_yodo;iso_10545_14_manchas_aceite_oliva;en_16165_anexo_c_deslizamiento_pendulo;en_16165_anexo_a_deslizamiento_rampa_calzado;en_16165_anexo_a_deslizamiento_rampa_descalzo;bs7976_ptv_pendulo_mojado;en_16165_anexo_b_dcof;certificacion_upec;(Rd);Adhesivo;Resistenci_ a_manchas;Resistencia_a_ataques_químicos;Ancho;Alto;imagen_url_web
images/tiles/0172500023677.jpg;PIEDRA;11;Sospiro;SOSPIRO;TAUPE;60x120;7200;SOL23;EAN13:8429991957629;M2;2;1.44;36;51.84;28.62;1,055.32;0,9;Gres porcelánico rectificado;ID:0172500023677;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;R9;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;R9;_;_;_;_;15 < Rd <= 35;C2;Clase 5;mínimo clase B;60;120;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0172500023677.jpg
images/tiles/0170770029559.jpg;PIEDRA;11;Sospiro;SOSPIRO;BEIGE;60x60;3600;SOL12;EAN13:8429991143121;M2;5;1.80;30;54.00;34.50;1,055.00;0,9;Gres porcelánico rectificado;ID:0170770029559;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;R9;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;R9;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170770029559.jpg
images/tiles/0178400023659.jpg;PIEDRA;11;Sospiro;SOSPIRO;BEIGE;60x60;3600;SOL12;EAN13:8429991962692;M2;4;1.44;30;43.20;29.75;912.50;0,9;Gres porcelánico rectificado;ID:0178400023659;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;R9;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;R9;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0178400023659.jpg
images/tiles/0170770029560.jpg;PIEDRA;11;Sospiro;SOSPIRO;BLANCO;60x60;3600;SOL12;EAN13:8429991143138;M2;5;1.80;30;54.00;34.50;1,055.00;0,9;Gres porcelánico rectificado;ID:0170770029560;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;R9;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;R9;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170770029560.jpg
images/tiles/0178400023663.jpg;PIEDRA;11;Sospiro;SOSPIRO;BLANCO;60x60;3600;SOL12;EAN13:8429991962708;M2;4;1.44;30;43.20;29.75;912.50;0,9;Gres porcelánico rectificado;ID:0178400023663;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;R9;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;R9;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0178400023663.jpg
images/tiles/0170770029558.jpg;PIEDRA;11;Sospiro;SOSPIRO;GRIS;60x60;3600;SOL12;EAN13:8429991143145;M2;5;1.80;30;54.00;34.50;1,055.00;0,9;Gres porcelánico rectificado;ID:0170770029558;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;R9;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;R9;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170770029558.jpg
images/tiles/0178400023590.jpg;PIEDRA;11;Sospiro;SOSPIRO;GRIS;60x60;3600;SOL12;EAN13:8429991962685;M2;4;1.44;30;43.20;29.75;912.50;0,9;Gres porcelánico rectificado;ID:0178400023590;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;R9;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;R9;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0178400023590.jpg
images/tiles/0170770029561.jpg;PIEDRA;11;Sospiro;SOSPIRO;MARFIL;60x60;3600;SOL12;EAN13:8429991143152;M2;5;1.80;30;54.00;34.50;1,055.00;0,9;Gres porcelánico rectificado;ID:0170770029561;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;R9;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;R9;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170770029561.jpg
images/tiles/0178400023664.jpg;PIEDRA;11;Sospiro;SOSPIRO;MARFIL;60x60;3600;SOL12;EAN13:8429991962715;M2;4;1.44;30;43.20;29.75;912.50;0,9;Gres porcelánico rectificado;ID:0178400023664;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;R9;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;R9;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0178400023664.jpg
images/tiles/0170770029562.jpg;PIEDRA;11;Sospiro;SOSPIRO;TAUPE;60x60;3600;SOL12;EAN13:8429991143169;M2;5;1.80;30;54.00;34.50;1,055.00;0,9;Gres porcelánico rectificado;ID:0170770029562;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;R9;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;R9;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0170770029562.jpg
images/tiles/0178400023677.jpg;PIEDRA;11;Sospiro;SOSPIRO;TAUPE;60x60;3600;SOL12;EAN13:8429991962722;M2;4;1.44;30;43.20;29.75;912.50;0,9;Gres porcelánico rectificado;ID:0178400023677;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;R9;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;R9;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;60;60;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0178400023677.jpg
images/tiles/0252810023659.jpg;PIEDRA;11;Sospiro;SOSPIRO;BEIGE;30x30;900;MOS5;EAN13:8429991962647;M2;11;1.00;42;42.00;23.00;986.00;0,9;Gres porcelánico rectificado;ID:0252810023659;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;_;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;_;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;30;30;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0252810023659.jpg
images/tiles/0252810023663.jpg;PIEDRA;11;Sospiro;SOSPIRO;BLANCO;30x30;900;MOS5;EAN13:8429991962654;M2;11;1.00;42;42.00;23.00;986.00;0,9;Gres porcelánico rectificado;ID:0252810023663;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;_;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;_;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;30;30;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0252810023663.jpg
images/tiles/0252810023590.jpg;PIEDRA;11;Sospiro;SOSPIRO;GRIS;30x30;900;MOS5;EAN13:8429991962630;M2;11;1.00;42;42.00;23.00;986.00;0,9;Gres porcelánico rectificado;ID:0252810023590;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;_;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;_;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;30;30;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0252810023590.jpg
images/tiles/0252810023664.jpg;PIEDRA;11;Sospiro;SOSPIRO;MARFIL;30x30;900;MOS5;EAN13:8429991962678;M2;11;1.00;42;42.00;23.00;986.00;0,9;Gres porcelánico rectificado;ID:0252810023664;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;_;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;_;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;30;30;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0252810023664.jpg
images/tiles/0252810023677.jpg;PIEDRA;11;Sospiro;SOSPIRO;TAUPE;30x30;900;MOS5;EAN13:8429991962661;M2;11;1.00;42;42.00;23.00;986.00;0,9;Gres porcelánico rectificado;ID:0252810023677;POLIVALENTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 1;_;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 1;_;_;_;-;-;15 < Rd <= 35;C2;Clase 5;mínimo clase B;30;30;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0252810023677.jpg
images/tiles/0318720023731.jpg;PIEDRA;12;Sospiro Pasta Blanca;RLV.SOSPIRO;BLANCO;30x90;2700;WHT11;EAN13:8429991943448;M2;5;1.35;63;85.05;20.22;1,298.86;0,87;Revestimiento pasta blanca rectificada;ID:0318720023731;REVESTIMIENTO;Mate;V2 - Ligeramente Destonificado;;_;SIN CLASE;_;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/48/GlobalEPD_EN_17160_-_055_PAMESA_BlII.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/111/CE.No.PAM.001_ESP_ING_BIII.pdf;GRUPO BIII;GL Esmaltado;CUMPLE LA NORMA;Eb>10%;700-1000 N;20-30 N/mm2;NO APLICA;NO APLICA;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;_;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;SIN CLASE;_;_;_;_;_;;C1;Clase 5;mínimo clase B;30;90;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0318720023731.jpg
images/tiles/0318720023734.jpg;PIEDRA;12;Sospiro Pasta Blanca;RLV.SOSPIRO;GRIS;30x90;2700;WHT11;EAN13:8429991943462;M2;5;1.35;63;85.05;20.22;1,298.86;0,87;Revestimiento pasta blanca rectificada;ID:0318720023734;REVESTIMIENTO;Mate;V2 - Ligeramente Destonificado;;_;SIN CLASE;_;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/48/GlobalEPD_EN_17160_-_055_PAMESA_BlII.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/111/CE.No.PAM.001_ESP_ING_BIII.pdf;GRUPO BIII;GL Esmaltado;CUMPLE LA NORMA;Eb>10%;700-1000 N;20-30 N/mm2;NO APLICA;NO APLICA;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;_;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;SIN CLASE;_;_;_;_;_;;C1;Clase 5;mínimo clase B;30;90;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0318720023734.jpg
images/tiles/0318720023732.jpg;PIEDRA;12;Sospiro Pasta Blanca;RLV.SOSPIRO;MARFIL;30x90;2700;WHT11;EAN13:8429991943455;M2;5;1.35;63;85.05;20.22;1,298.86;0,87;Revestimiento pasta blanca rectificada;ID:0318720023732;REVESTIMIENTO;Mate;V2 - Ligeramente Destonificado;;_;SIN CLASE;_;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/48/GlobalEPD_EN_17160_-_055_PAMESA_BlII.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/111/CE.No.PAM.001_ESP_ING_BIII.pdf;GRUPO BIII;GL Esmaltado;CUMPLE LA NORMA;Eb>10%;700-1000 N;20-30 N/mm2;NO APLICA;NO APLICA;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;_;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;SIN CLASE;_;_;_;_;_;;C1;Clase 5;mínimo clase B;30;90;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0318720023732.jpg
images/tiles/0318720023663.jpg;PIEDRA;12;Sospiro Pasta Blanca;SOSPIRO;BLANCO;30x90;2700;WHT12;EAN13:8429991942526;M2;5;1.35;63;85.05;20.22;1,298.86;0,87;Revestimiento pasta blanca rectificada;ID:0318720023663;REVESTIMIENTO;Mate;V2 - Ligeramente Destonificado;;_;SIN CLASE;_;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/48/GlobalEPD_EN_17160_-_055_PAMESA_BlII.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/111/CE.No.PAM.001_ESP_ING_BIII.pdf;GRUPO BIII;GL Esmaltado;CUMPLE LA NORMA;Eb>10%;700-1000 N;20-30 N/mm2;NO APLICA;NO APLICA;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;_;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;SIN CLASE;_;_;_;_;_;;C1;Clase 5;mínimo clase B;30;90;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0318720023663.jpg
images/tiles/0318720023590.jpg;PIEDRA;12;Sospiro Pasta Blanca;SOSPIRO;GRIS;30x90;2700;WHT12;EAN13:8429991942489;M2;5;1.35;63;85.05;20.22;1,298.86;0,87;Revestimiento pasta blanca rectificada;ID:0318720023590;REVESTIMIENTO;Mate;V2 - Ligeramente Destonificado;;_;SIN CLASE;_;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/48/GlobalEPD_EN_17160_-_055_PAMESA_BlII.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/111/CE.No.PAM.001_ESP_ING_BIII.pdf;GRUPO BIII;GL Esmaltado;CUMPLE LA NORMA;Eb>10%;700-1000 N;20-30 N/mm2;NO APLICA;NO APLICA;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;_;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;SIN CLASE;_;_;_;_;_;;C1;Clase 5;mínimo clase B;30;90;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0318720023590.jpg
images/tiles/0318720023664.jpg;PIEDRA;12;Sospiro Pasta Blanca;SOSPIRO;MARFIL;30x90;2700;WHT12;EAN13:8429991976606;M2;5;1.35;63;85.05;20.22;1,298.86;0,87;Revestimiento pasta blanca rectificada;ID:0318720023664;REVESTIMIENTO;Mate;V2 - Ligeramente Destonificado;;_;SIN CLASE;_;_;_;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/48/GlobalEPD_EN_17160_-_055_PAMESA_BlII.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/111/CE.No.PAM.001_ESP_ING_BIII.pdf;GRUPO BIII;GL Esmaltado;CUMPLE LA NORMA;Eb>10%;700-1000 N;20-30 N/mm2;NO APLICA;NO APLICA;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;_;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;SIN CLASE;_;_;_;-;-;;C1;Clase 5;mínimo clase B;30;90;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0318720023664.jpg
images/tiles/0153020019822.jpg;CEMENTO;30;Style;EXT.STYLE;CENIZA;45x45;2025;SOL03;EAN13:8429991821524;M2;6;1.22;52;63.44;26.20;1,382.40;0,95;Gres porcelánico no rectificado;ID:0153020019822;ANTIDESLIZANTE;Mate;V2 - Ligeramente Destonificado;;_;CLASE 3;R11;C;36+;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/45/GlobalEPD_EN_17160_-_052_PAMESA_Bla.pdf;https://www.pamesa.com/ERP/4.0/empresas/151/045/ficheros/t00030006/113/CE.No.PAM.003_ESP_ING_BIa.pdf;GRUPO BIa;GL Esmaltado;CUMPLE LA NORMA;Eb<= 0,5 %;1600-2400 N;35-45 N/mm2;NO APLICA;SEGÚN MODELOS;<7,0 x 10-6 ºC-1;RESISTE;RESISTE;RESISTE;A;A;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;CUMPLE CON LA NORMA;5;5;5;CLASE 3;R11;C;36+;-;-;Rd > 45;C2;Clase 5;mínimo clase B;45;45;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0153020019822.jpg
